OID_,Value,Count,Red,Green,Blue,Opacity,2001_Code,2001_Class,2005_Code,2005_Class,Class_Name,Bivariate_,1992_Color,1992_Col_1,1992_Col_2,2001_Color,2001_Col_1,2001_Col_2,Change_Red,Change_Gre,Change_Blu
,267,0,0.43,0,0.43,1,11,Mixed Forest,17,Estuarine Scrub/Shrub Wetland,Mixed Forest to Estuarine Scrub/Shrub Wetland,1117,0.02745098,0.62745098,0.22745098,0.42745098,0,0.42745098,0.42745098,0,0.42745098
,268,0,0.69,0,0.69,1,11,Mixed Forest,18,Estuarine Emergent Wetland,Mixed Forest to Estuarine Emergent Wetland,1118,0.02745098,0.62745098,0.22745098,0.68627451,0,0.68627451,0.68627451,0,0.68627451
,269,0,0,0.95,0.95,1,11,Mixed Forest,19,Unconsolidated Shore,Mixed Forest to Unconsolidated Shore,1119,0.02745098,0.62745098,0.22745098,0,0.949019608,0.949019608,0,0.949019608,0.949019608
,270,0,0.95,0.95,0,1,11,Mixed Forest,20,Bare Land,Mixed Forest to Bare Land,1120,0.02745098,0.62745098,0.22745098,0.949019608,0.949019608,0,0.949019608,0.949019608,0
,271,0,0,0,0.47,1,11,Mixed Forest,21,Water,Mixed Forest to Water,1121,0.02745098,0.62745098,0.22745098,0,0,0.466666667,0,0,0.466666667
,272,0,0,0,0.95,1,11,Mixed Forest,22,Palustrine Aquatic Bed,Mixed Forest to Palustrine Aquatic Bed,1122,0.02745098,0.62745098,0.22745098,0,0,0.949019608,0,0,0.949019608
,273,0,0.4,0.46,0.86,1,11,Mixed Forest,23,Estuarine Aquatic Bed,Mixed Forest to Estuarine Aquatic Bed,1123,0.02745098,0.62745098,0.22745098,0.4,0.458823529,0.858823529,0.4,0.458823529,0.858823529
,274,0,0.98,0.82,0,1,11,Mixed Forest,24,Tundra,Mixed Forest to Tundra,1124,0.02745098,0.62745098,0.22745098,0.976470588,0.819607843,0,0.976470588,0.819607843,0
,275,0,0.67,0.98,0.94,1,11,Mixed Forest,25,Snow/Ice,Mixed Forest to Snow/Ice,1125,0.02745098,0.62745098,0.22745098,0.666666667,0.976470588,0.937254902,0.666666667,0.976470588,0.937254902
,276,0,0,0,0,1,12,Scrub/Shrub,1,Unclassified,Scrub/Shrub to Unclassified,1201,0.42745098,0.42745098,0,0,0,0,0,0,0
,277,272,0.95,0.95,0.95,1,12,Scrub/Shrub,2,High Intensity Developed,Scrub/Shrub to High Intensity Developed,1202,0.42745098,0.42745098,0,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608
,278,366,0.66,0.6,0.66,1,12,Scrub/Shrub,3,Medium Intensity Developed,Scrub/Shrub to Medium Intensity Developed,1203,0.42745098,0.42745098,0,0.658823529,0.6,0.658823529,0.658823529,0.6,0.658823529
,279,600,0.56,0.46,0.49,1,12,Scrub/Shrub,4,Low Intensity Developed,Scrub/Shrub to Low Intensity Developed,1204,0.42745098,0.42745098,0,0.556862745,0.458823529,0.48627451,0.556862745,0.458823529,0.48627451
,280,349,0.76,0.8,0.22,1,12,Scrub/Shrub,5,Developed Open Space,Scrub/Shrub to Developed Open Space,1205,0.42745098,0.42745098,0,0.756862745,0.8,0.219607843,0.756862745,0.8,0.219607843
,281,54,0.33,0.13,0,1,12,Scrub/Shrub,6,Cultivated,Scrub/Shrub to Cultivated,1206,0.42745098,0.42745098,0,0.329411765,0.125490196,0,0.329411765,0.125490196,0
,282,207,0.76,0.63,0.31,1,12,Scrub/Shrub,7,Pasture/Hay,Scrub/Shrub to Pasture/Hay,1207,0.42745098,0.42745098,0,0.756862745,0.62745098,0.309803922,0.756862745,0.62745098,0.309803922
,283,721,0.95,0.73,0.53,1,12,Scrub/Shrub,8,Grassland,Scrub/Shrub to Grassland,1208,0.42745098,0.42745098,0,0.949019608,0.729411765,0.529411765,0.949019608,0.729411765,0.529411765
,284,0,0,0.95,0,1,12,Scrub/Shrub,9,Deciduous Forest,Scrub/Shrub to Deciduous Forest,1209,0.42745098,0.42745098,0,0,0.949019608,0,0,0.949019608,0
,285,10075,0,0.23,0,1,12,Scrub/Shrub,10,Evergreen Forest,Scrub/Shrub to Evergreen Forest,1210,0.42745098,0.42745098,0,0,0.22745098,0,0,0.22745098,0
,286,0,0.03,0.63,0.23,1,12,Scrub/Shrub,11,Mixed Forest,Scrub/Shrub to Mixed Forest,1211,0.42745098,0.42745098,0,0.02745098,0.62745098,0.22745098,0.02745098,0.62745098,0.22745098
,287,2143036,0.76,0.85,0.87,1,12,Scrub/Shrub,12,Scrub/Shrub,Scrub/Shrub to Scrub/Shrub,1212,0.42745098,0.42745098,0,0.756862745,0.847058824,0.866666667,0.309803922,0.309803922,0.254901961
,288,0,0,0.36,0.36,1,12,Scrub/Shrub,13,Palustrine Forested Wetland,Scrub/Shrub to Palustrine Forested Wetland,1213,0.42745098,0.42745098,0,0,0.356862745,0.356862745,0,0.356862745,0.356862745
,289,0,0.95,0.43,0,1,12,Scrub/Shrub,14,Palustrine Scrub/Shrub Wetland,Scrub/Shrub to Palustrine Scrub/Shrub Wetland,1214,0.42745098,0.42745098,0,0.949019608,0.42745098,0,0.949019608,0.42745098,0
,290,0,0.95,0,0.95,1,12,Scrub/Shrub,15,Palustrine Emergent Wetland,Scrub/Shrub to Palustrine Emergent Wetland,1215,0.42745098,0.42745098,0,0.949019608,0,0.949019608,0.949019608,0,0.949019608
,291,0,0.24,0,0.24,1,12,Scrub/Shrub,16,Estuarine Forested Wetland,Scrub/Shrub to Estuarine Forested Wetland,1216,0.42745098,0.42745098,0,0.235294118,0,0.235294118,0.235294118,0,0.235294118
,292,0,0.43,0,0.43,1,12,Scrub/Shrub,17,Estuarine Scrub/Shrub Wetland,Scrub/Shrub to Estuarine Scrub/Shrub Wetland,1217,0.42745098,0.42745098,0,0.42745098,0,0.42745098,0.42745098,0,0.42745098
,293,0,0.69,0,0.69,1,12,Scrub/Shrub,18,Estuarine Emergent Wetland,Scrub/Shrub to Estuarine Emergent Wetland,1218,0.42745098,0.42745098,0,0.68627451,0,0.68627451,0.68627451,0,0.68627451
,294,0,0,0.95,0.95,1,12,Scrub/Shrub,19,Unconsolidated Shore,Scrub/Shrub to Unconsolidated Shore,1219,0.42745098,0.42745098,0,0,0.949019608,0.949019608,0,0.949019608,0.949019608
,295,8088,0.95,0.95,0,1,12,Scrub/Shrub,20,Bare Land,Scrub/Shrub to Bare Land,1220,0.42745098,0.42745098,0,0.949019608,0.949019608,0,0.949019608,0.949019608,0
,296,1,0,0,0.47,1,12,Scrub/Shrub,21,Water,Scrub/Shrub to Water,1221,0.42745098,0.42745098,0,0,0,0.466666667,0,0,0.466666667
,297,0,0,0,0.95,1,12,Scrub/Shrub,22,Palustrine Aquatic Bed,Scrub/Shrub to Palustrine Aquatic Bed,1222,0.42745098,0.42745098,0,0,0,0.949019608,0,0,0.949019608
,298,0,0.4,0.46,0.86,1,12,Scrub/Shrub,23,Estuarine Aquatic Bed,Scrub/Shrub to Estuarine Aquatic Bed,1223,0.42745098,0.42745098,0,0.4,0.458823529,0.858823529,0.4,0.458823529,0.858823529
,299,0,0.98,0.82,0,1,12,Scrub/Shrub,24,Tundra,Scrub/Shrub to Tundra,1224,0.42745098,0.42745098,0,0.976470588,0.819607843,0,0.976470588,0.819607843,0
,300,0,0.67,0.98,0.94,1,12,Scrub/Shrub,25,Snow/Ice,Scrub/Shrub to Snow/Ice,1225,0.42745098,0.42745098,0,0.666666667,0.976470588,0.937254902,0.666666667,0.976470588,0.937254902
,301,0,0,0,0,1,13,Palustrine Forested Wetland,1,Unclassified,Palustrine Forested Wetland to Unclassified,1301,0,0.356862745,0.356862745,0,0,0,0,0,0
,302,0,0.95,0.95,0.95,1,13,Palustrine Forested Wetland,2,High Intensity Developed,Palustrine Forested Wetland to High Intensity Developed,1302,0,0.356862745,0.356862745,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608
,303,0,0.66,0.6,0.66,1,13,Palustrine Forested Wetland,3,Medium Intensity Developed,Palustrine Forested Wetland to Medium Intensity Developed,1303,0,0.356862745,0.356862745,0.658823529,0.6,0.658823529,0.658823529,0.6,0.658823529
,304,0,0.56,0.46,0.49,1,13,Palustrine Forested Wetland,4,Low Intensity Developed,Palustrine Forested Wetland to Low Intensity Developed,1304,0,0.356862745,0.356862745,0.556862745,0.458823529,0.48627451,0.556862745,0.458823529,0.48627451
,305,0,0.76,0.8,0.22,1,13,Palustrine Forested Wetland,5,Developed Open Space,Palustrine Forested Wetland to Developed Open Space,1305,0,0.356862745,0.356862745,0.756862745,0.8,0.219607843,0.756862745,0.8,0.219607843
,306,0,0.33,0.13,0,1,13,Palustrine Forested Wetland,6,Cultivated,Palustrine Forested Wetland to Cultivated,1306,0,0.356862745,0.356862745,0.329411765,0.125490196,0,0.329411765,0.125490196,0
,307,0,0.76,0.63,0.31,1,13,Palustrine Forested Wetland,7,Pasture/Hay,Palustrine Forested Wetland to Pasture/Hay,1307,0,0.356862745,0.356862745,0.756862745,0.62745098,0.309803922,0.756862745,0.62745098,0.309803922
,308,0,0.95,0.73,0.53,1,13,Palustrine Forested Wetland,8,Grassland,Palustrine Forested Wetland to Grassland,1308,0,0.356862745,0.356862745,0.949019608,0.729411765,0.529411765,0.949019608,0.729411765,0.529411765
,309,0,0,0.95,0,1,13,Palustrine Forested Wetland,9,Deciduous Forest,Palustrine Forested Wetland to Deciduous Forest,1309,0,0.356862745,0.356862745,0,0.949019608,0,0,0.949019608,0
,310,0,0,0.23,0,1,13,Palustrine Forested Wetland,10,Evergreen Forest,Palustrine Forested Wetland to Evergreen Forest,1310,0,0.356862745,0.356862745,0,0.22745098,0,0,0.22745098,0
,311,0,0.03,0.63,0.23,1,13,Palustrine Forested Wetland,11,Mixed Forest,Palustrine Forested Wetland to Mixed Forest,1311,0,0.356862745,0.356862745,0.02745098,0.62745098,0.22745098,0.02745098,0.62745098,0.22745098
,312,0,0.43,0.43,0,1,13,Palustrine Forested Wetland,12,Scrub/Shrub,Palustrine Forested Wetland to Scrub/Shrub,1312,0,0.356862745,0.356862745,0.42745098,0.42745098,0,0.42745098,0.42745098,0
,313,122896,0.76,0.85,0.87,1,13,Palustrine Forested Wetland,13,Palustrine Forested Wetland,Palustrine Forested Wetland to Palustrine Forested Wetland,1313,0,0.356862745,0.356862745,0.756862745,0.847058824,0.866666667,0.309803922,0.309803922,0.254901961
,314,0,0.95,0.43,0,1,13,Palustrine Forested Wetland,14,Palustrine Scrub/Shrub Wetland,Palustrine Forested Wetland to Palustrine Scrub/Shrub Wetland,1314,0,0.356862745,0.356862745,0.949019608,0.42745098,0,0.949019608,0.42745098,0
,315,0,0.95,0,0.95,1,13,Palustrine Forested Wetland,15,Palustrine Emergent Wetland,Palustrine Forested Wetland to Palustrine Emergent Wetland,1315,0,0.356862745,0.356862745,0.949019608,0,0.949019608,0.949019608,0,0.949019608
,316,0,0.24,0,0.24,1,13,Palustrine Forested Wetland,16,Estuarine Forested Wetland,Palustrine Forested Wetland to Estuarine Forested Wetland,1316,0,0.356862745,0.356862745,0.235294118,0,0.235294118,0.235294118,0,0.235294118
,317,0,0.43,0,0.43,1,13,Palustrine Forested Wetland,17,Estuarine Scrub/Shrub Wetland,Palustrine Forested Wetland to Estuarine Scrub/Shrub Wetland,1317,0,0.356862745,0.356862745,0.42745098,0,0.42745098,0.42745098,0,0.42745098
,318,0,0.69,0,0.69,1,13,Palustrine Forested Wetland,18,Estuarine Emergent Wetland,Palustrine Forested Wetland to Estuarine Emergent Wetland,1318,0,0.356862745,0.356862745,0.68627451,0,0.68627451,0.68627451,0,0.68627451
,319,0,0,0.95,0.95,1,13,Palustrine Forested Wetland,19,Unconsolidated Shore,Palustrine Forested Wetland to Unconsolidated Shore,1319,0,0.356862745,0.356862745,0,0.949019608,0.949019608,0,0.949019608,0.949019608
,320,0,0.95,0.95,0,1,13,Palustrine Forested Wetland,20,Bare Land,Palustrine Forested Wetland to Bare Land,1320,0,0.356862745,0.356862745,0.949019608,0.949019608,0,0.949019608,0.949019608,0
,321,0,0,0,0.47,1,13,Palustrine Forested Wetland,21,Water,Palustrine Forested Wetland to Water,1321,0,0.356862745,0.356862745,0,0,0.466666667,0,0,0.466666667
,322,0,0,0,0.95,1,13,Palustrine Forested Wetland,22,Palustrine Aquatic Bed,Palustrine Forested Wetland to Palustrine Aquatic Bed,1322,0,0.356862745,0.356862745,0,0,0.949019608,0,0,0.949019608
,323,0,0.4,0.46,0.86,1,13,Palustrine Forested Wetland,23,Estuarine Aquatic Bed,Palustrine Forested Wetland to Estuarine Aquatic Bed,1323,0,0.356862745,0.356862745,0.4,0.458823529,0.858823529,0.4,0.458823529,0.858823529
,324,0,0.98,0.82,0,1,13,Palustrine Forested Wetland,24,Tundra,Palustrine Forested Wetland to Tundra,1324,0,0.356862745,0.356862745,0.976470588,0.819607843,0,0.976470588,0.819607843,0
,325,0,0.67,0.98,0.94,1,13,Palustrine Forested Wetland,25,Snow/Ice,Palustrine Forested Wetland to Snow/Ice,1325,0,0.356862745,0.356862745,0.666666667,0.976470588,0.937254902,0.666666667,0.976470588,0.937254902
,326,0,0,0,0,1,14,Palustrine Scrub/Shrub Wetland,1,Unclassified,Palustrine Scrub/Shrub Wetland to Unclassified,1401,0.949019608,0.42745098,0,0,0,0,0,0,0
,327,0,0.95,0.95,0.95,1,14,Palustrine Scrub/Shrub Wetland,2,High Intensity Developed,Palustrine Scrub/Shrub Wetland to High Intensity Developed,1402,0.949019608,0.42745098,0,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608
,328,0,0.66,0.6,0.66,1,14,Palustrine Scrub/Shrub Wetland,3,Medium Intensity Developed,Palustrine Scrub/Shrub Wetland to Medium Intensity Developed,1403,0.949019608,0.42745098,0,0.658823529,0.6,0.658823529,0.658823529,0.6,0.658823529
,329,0,0.56,0.46,0.49,1,14,Palustrine Scrub/Shrub Wetland,4,Low Intensity Developed,Palustrine Scrub/Shrub Wetland to Low Intensity Developed,1404,0.949019608,0.42745098,0,0.556862745,0.458823529,0.48627451,0.556862745,0.458823529,0.48627451
,330,0,0.76,0.8,0.22,1,14,Palustrine Scrub/Shrub Wetland,5,Developed Open Space,Palustrine Scrub/Shrub Wetland to Developed Open Space,1405,0.949019608,0.42745098,0,0.756862745,0.8,0.219607843,0.756862745,0.8,0.219607843
,331,0,0.33,0.13,0,1,14,Palustrine Scrub/Shrub Wetland,6,Cultivated,Palustrine Scrub/Shrub Wetland to Cultivated,1406,0.949019608,0.42745098,0,0.329411765,0.125490196,0,0.329411765,0.125490196,0
,332,0,0.76,0.63,0.31,1,14,Palustrine Scrub/Shrub Wetland,7,Pasture/Hay,Palustrine Scrub/Shrub Wetland to Pasture/Hay,1407,0.949019608,0.42745098,0,0.756862745,0.62745098,0.309803922,0.756862745,0.62745098,0.309803922
,333,0,0.95,0.73,0.53,1,14,Palustrine Scrub/Shrub Wetland,8,Grassland,Palustrine Scrub/Shrub Wetland to Grassland,1408,0.949019608,0.42745098,0,0.949019608,0.729411765,0.529411765,0.949019608,0.729411765,0.529411765
,334,0,0,0.95,0,1,14,Palustrine Scrub/Shrub Wetland,9,Deciduous Forest,Palustrine Scrub/Shrub Wetland to Deciduous Forest,1409,0.949019608,0.42745098,0,0,0.949019608,0,0,0.949019608,0
,335,0,0,0.23,0,1,14,Palustrine Scrub/Shrub Wetland,10,Evergreen Forest,Palustrine Scrub/Shrub Wetland to Evergreen Forest,1410,0.949019608,0.42745098,0,0,0.22745098,0,0,0.22745098,0
,336,0,0.03,0.63,0.23,1,14,Palustrine Scrub/Shrub Wetland,11,Mixed Forest,Palustrine Scrub/Shrub Wetland to Mixed Forest,1411,0.949019608,0.42745098,0,0.02745098,0.62745098,0.22745098,0.02745098,0.62745098,0.22745098
,337,0,0.43,0.43,0,1,14,Palustrine Scrub/Shrub Wetland,12,Scrub/Shrub,Palustrine Scrub/Shrub Wetland to Scrub/Shrub,1412,0.949019608,0.42745098,0,0.42745098,0.42745098,0,0.42745098,0.42745098,0
,338,0,0,0.36,0.36,1,14,Palustrine Scrub/Shrub Wetland,13,Palustrine Forested Wetland,Palustrine Scrub/Shrub Wetland to Palustrine Forested Wetland,1413,0.949019608,0.42745098,0,0,0.356862745,0.356862745,0,0.356862745,0.356862745
,339,24647,0.76,0.85,0.87,1,14,Palustrine Scrub/Shrub Wetland,14,Palustrine Scrub/Shrub Wetland,Palustrine Scrub/Shrub Wetland to Palustrine Scrub/Shrub Wetland,1414,0.949019608,0.42745098,0,0.756862745,0.847058824,0.866666667,0.309803922,0.309803922,0.254901961
,340,0,0.95,0,0.95,1,14,Palustrine Scrub/Shrub Wetland,15,Palustrine Emergent Wetland,Palustrine Scrub/Shrub Wetland to Palustrine Emergent Wetland,1415,0.949019608,0.42745098,0,0.949019608,0,0.949019608,0.949019608,0,0.949019608
,341,0,0.24,0,0.24,1,14,Palustrine Scrub/Shrub Wetland,16,Estuarine Forested Wetland,Palustrine Scrub/Shrub Wetland to Estuarine Forested Wetland,1416,0.949019608,0.42745098,0,0.235294118,0,0.235294118,0.235294118,0,0.235294118
,342,0,0.43,0,0.43,1,14,Palustrine Scrub/Shrub Wetland,17,Estuarine Scrub/Shrub Wetland,Palustrine Scrub/Shrub Wetland to Estuarine Scrub/Shrub Wetland,1417,0.949019608,0.42745098,0,0.42745098,0,0.42745098,0.42745098,0,0.42745098
,343,0,0.69,0,0.69,1,14,Palustrine Scrub/Shrub Wetland,18,Estuarine Emergent Wetland,Palustrine Scrub/Shrub Wetland to Estuarine Emergent Wetland,1418,0.949019608,0.42745098,0,0.68627451,0,0.68627451,0.68627451,0,0.68627451
,344,0,0,0.95,0.95,1,14,Palustrine Scrub/Shrub Wetland,19,Unconsolidated Shore,Palustrine Scrub/Shrub Wetland to Unconsolidated Shore,1419,0.949019608,0.42745098,0,0,0.949019608,0.949019608,0,0.949019608,0.949019608
,345,0,0.95,0.95,0,1,14,Palustrine Scrub/Shrub Wetland,20,Bare Land,Palustrine Scrub/Shrub Wetland to Bare Land,1420,0.949019608,0.42745098,0,0.949019608,0.949019608,0,0.949019608,0.949019608,0
,346,0,0,0,0.47,1,14,Palustrine Scrub/Shrub Wetland,21,Water,Palustrine Scrub/Shrub Wetland to Water,1421,0.949019608,0.42745098,0,0,0,0.466666667,0,0,0.466666667
,347,0,0,0,0.95,1,14,Palustrine Scrub/Shrub Wetland,22,Palustrine Aquatic Bed,Palustrine Scrub/Shrub Wetland to Palustrine Aquatic Bed,1422,0.949019608,0.42745098,0,0,0,0.949019608,0,0,0.949019608
,348,0,0.4,0.46,0.86,1,14,Palustrine Scrub/Shrub Wetland,23,Estuarine Aquatic Bed,Palustrine Scrub/Shrub Wetland to Estuarine Aquatic Bed,1423,0.949019608,0.42745098,0,0.4,0.458823529,0.858823529,0.4,0.458823529,0.858823529
,349,0,0.98,0.82,0,1,14,Palustrine Scrub/Shrub Wetland,24,Tundra,Palustrine Scrub/Shrub Wetland to Tundra,1424,0.949019608,0.42745098,0,0.976470588,0.819607843,0,0.976470588,0.819607843,0
,350,0,0.67,0.98,0.94,1,14,Palustrine Scrub/Shrub Wetland,25,Snow/Ice,Palustrine Scrub/Shrub Wetland to Snow/Ice,1425,0.949019608,0.42745098,0,0.666666667,0.976470588,0.937254902,0.666666667,0.976470588,0.937254902
,351,0,0,0,0,1,15,Palustrine Emergent Wetland,1,Unclassified,Palustrine Emergent Wetland to Unclassified,1501,0.949019608,0,0.949019608,0,0,0,0,0,0
,352,0,0.95,0.95,0.95,1,15,Palustrine Emergent Wetland,2,High Intensity Developed,Palustrine Emergent Wetland to High Intensity Developed,1502,0.949019608,0,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608
,353,0,0.66,0.6,0.66,1,15,Palustrine Emergent Wetland,3,Medium Intensity Developed,Palustrine Emergent Wetland to Medium Intensity Developed,1503,0.949019608,0,0.949019608,0.658823529,0.6,0.658823529,0.658823529,0.6,0.658823529
,354,0,0.56,0.46,0.49,1,15,Palustrine Emergent Wetland,4,Low Intensity Developed,Palustrine Emergent Wetland to Low Intensity Developed,1504,0.949019608,0,0.949019608,0.556862745,0.458823529,0.48627451,0.556862745,0.458823529,0.48627451
,355,0,0.76,0.8,0.22,1,15,Palustrine Emergent Wetland,5,Developed Open Space,Palustrine Emergent Wetland to Developed Open Space,1505,0.949019608,0,0.949019608,0.756862745,0.8,0.219607843,0.756862745,0.8,0.219607843
,356,0,0.33,0.13,0,1,15,Palustrine Emergent Wetland,6,Cultivated,Palustrine Emergent Wetland to Cultivated,1506,0.949019608,0,0.949019608,0.329411765,0.125490196,0,0.329411765,0.125490196,0
,357,0,0.76,0.63,0.31,1,15,Palustrine Emergent Wetland,7,Pasture/Hay,Palustrine Emergent Wetland to Pasture/Hay,1507,0.949019608,0,0.949019608,0.756862745,0.62745098,0.309803922,0.756862745,0.62745098,0.309803922
,358,0,0.95,0.73,0.53,1,15,Palustrine Emergent Wetland,8,Grassland,Palustrine Emergent Wetland to Grassland,1508,0.949019608,0,0.949019608,0.949019608,0.729411765,0.529411765,0.949019608,0.729411765,0.529411765
,359,0,0,0.95,0,1,15,Palustrine Emergent Wetland,9,Deciduous Forest,Palustrine Emergent Wetland to Deciduous Forest,1509,0.949019608,0,0.949019608,0,0.949019608,0,0,0.949019608,0
,360,0,0,0.23,0,1,15,Palustrine Emergent Wetland,10,Evergreen Forest,Palustrine Emergent Wetland to Evergreen Forest,1510,0.949019608,0,0.949019608,0,0.22745098,0,0,0.22745098,0
,361,0,0.03,0.63,0.23,1,15,Palustrine Emergent Wetland,11,Mixed Forest,Palustrine Emergent Wetland to Mixed Forest,1511,0.949019608,0,0.949019608,0.02745098,0.62745098,0.22745098,0.02745098,0.62745098,0.22745098
,362,0,0.43,0.43,0,1,15,Palustrine Emergent Wetland,12,Scrub/Shrub,Palustrine Emergent Wetland to Scrub/Shrub,1512,0.949019608,0,0.949019608,0.42745098,0.42745098,0,0.42745098,0.42745098,0
,363,0,0,0.36,0.36,1,15,Palustrine Emergent Wetland,13,Palustrine Forested Wetland,Palustrine Emergent Wetland to Palustrine Forested Wetland,1513,0.949019608,0,0.949019608,0,0.356862745,0.356862745,0,0.356862745,0.356862745
,364,0,0.95,0.43,0,1,15,Palustrine Emergent Wetland,14,Palustrine Scrub/Shrub Wetland,Palustrine Emergent Wetland to Palustrine Scrub/Shrub Wetland,1514,0.949019608,0,0.949019608,0.949019608,0.42745098,0,0.949019608,0.42745098,0
,365,9256,0.76,0.85,0.87,1,15,Palustrine Emergent Wetland,15,Palustrine Emergent Wetland,Palustrine Emergent Wetland to Palustrine Emergent Wetland,1515,0.949019608,0,0.949019608,0.756862745,0.847058824,0.866666667,0.309803922,0.309803922,0.254901961
,366,0,0.24,0,0.24,1,15,Palustrine Emergent Wetland,16,Estuarine Forested Wetland,Palustrine Emergent Wetland to Estuarine Forested Wetland,1516,0.949019608,0,0.949019608,0.235294118,0,0.235294118,0.235294118,0,0.235294118
,367,0,0.43,0,0.43,1,15,Palustrine Emergent Wetland,17,Estuarine Scrub/Shrub Wetland,Palustrine Emergent Wetland to Estuarine Scrub/Shrub Wetland,1517,0.949019608,0,0.949019608,0.42745098,0,0.42745098,0.42745098,0,0.42745098
,368,0,0.69,0,0.69,1,15,Palustrine Emergent Wetland,18,Estuarine Emergent Wetland,Palustrine Emergent Wetland to Estuarine Emergent Wetland,1518,0.949019608,0,0.949019608,0.68627451,0,0.68627451,0.68627451,0,0.68627451
,369,0,0,0.95,0.95,1,15,Palustrine Emergent Wetland,19,Unconsolidated Shore,Palustrine Emergent Wetland to Unconsolidated Shore,1519,0.949019608,0,0.949019608,0,0.949019608,0.949019608,0,0.949019608,0.949019608
,370,0,0.95,0.95,0,1,15,Palustrine Emergent Wetland,20,Bare Land,Palustrine Emergent Wetland to Bare Land,1520,0.949019608,0,0.949019608,0.949019608,0.949019608,0,0.949019608,0.949019608,0
,371,0,0,0,0.47,1,15,Palustrine Emergent Wetland,21,Water,Palustrine Emergent Wetland to Water,1521,0.949019608,0,0.949019608,0,0,0.466666667,0,0,0.466666667
,372,0,0,0,0.95,1,15,Palustrine Emergent Wetland,22,Palustrine Aquatic Bed,Palustrine Emergent Wetland to Palustrine Aquatic Bed,1522,0.949019608,0,0.949019608,0,0,0.949019608,0,0,0.949019608
,373,0,0.4,0.46,0.86,1,15,Palustrine Emergent Wetland,23,Estuarine Aquatic Bed,Palustrine Emergent Wetland to Estuarine Aquatic Bed,1523,0.949019608,0,0.949019608,0.4,0.458823529,0.858823529,0.4,0.458823529,0.858823529
,374,0,0.98,0.82,0,1,15,Palustrine Emergent Wetland,24,Tundra,Palustrine Emergent Wetland to Tundra,1524,0.949019608,0,0.949019608,0.976470588,0.819607843,0,0.976470588,0.819607843,0
,375,0,0.67,0.98,0.94,1,15,Palustrine Emergent Wetland,25,Snow/Ice,Palustrine Emergent Wetland to Snow/Ice,1525,0.949019608,0,0.949019608,0.666666667,0.976470588,0.937254902,0.666666667,0.976470588,0.937254902
,376,0,0,0,0,1,16,Estuarine Forested Wetland,1,Unclassified,Estuarine Forested Wetland to Unclassified,1601,0.235294118,0,0.235294118,0,0,0,0,0,0
,377,0,0.95,0.95,0.95,1,16,Estuarine Forested Wetland,2,High Intensity Developed,Estuarine Forested Wetland to High Intensity Developed,1602,0.235294118,0,0.235294118,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608,0.949019608
,378,0,0.66,0.6,0.66,1,16,Estuarine Forested Wetland,3,Medium Intensity Developed,Estuarine Forested Wetland to Medium Intensity Developed,1603,0.235294118,0,0.235294118,0.658823529,0.6,0.658823529,0.658823529,0.6,0.658823529
,379,0,0.56,0.46,0.49,1,16,Estuarine Forested Wetland,4,Low Intensity Developed,Estuarine Forested Wetland to Low Intensity Developed,1604,0.235294118,0,0.235294118,0.556862745,0.458823529,0.48627451,0.556862745,0.458823529,0.48627451
,380,0,0.76,0.8,0.22,1,16,Estuarine Forested Wetland,5,Developed Open Space,Estuarine Forested Wetland to Developed Open Space,1605,0.235294118,0,0.235294118,0.756862745,0.8,0.219607843,0.756862745,0.8,0.219607843
,381,0,0.33,0.13,0,1,16,Estuarine Forested Wetland,6,Cultivated,Estuarine Forested Wetland to Cultivated,1606,0.235294118,0,0.235294118,0.329411765,0.125490196,0,0.329411765,0.125490196,0
,382,0,0.76,0.63,0.31,1,16,Estuarine Forested Wetland,7,Pasture/Hay,Estuarine Forested Wetland to Pasture/Hay,1607,0.235294118,0,0.235294118,0.756862745,0.62745098,0.309803922,0.756862745,0.62745098,0.309803922
,383,0,0.95,0.73,0.53,1,16,Estuarine Forested Wetland,8,Grassland,Estuarine Forested Wetland to Grassland,1608,0.235294118,0,0.235294118,0.949019608,0.729411765,0.529411765,0.949019608,0.729411765,0.529411765
,384,0,0,0.95,0,1,16,Estuarine Forested Wetland,9,Deciduous Forest,Estuarine Forested Wetland to Deciduous Forest,1609,0.235294118,0,0.235294118,0,0.949019608,0,0,0.949019608,0
,385,0,0,0.23,0,1,16,Estuarine Forested Wetland,10,Evergreen Forest,Estuarine Forested Wetland to Evergreen Forest,1610,0.235294118,0,0.235294118,0,0.22745098,0,0,0.22745098,0
,386,0,0.03,0.63,0.23,1,16,Estuarine Forested Wetland,11,Mixed Forest,Estuarine Forested Wetland to Mixed Forest,1611,0.235294118,0,0.235294118,0.02745098,0.62745098,0.22745098,0.02745098,0.62745098,0.22745098
,387,0,0.43,0.43,0,1,16,Estuarine Forested Wetland,12,Scrub/Shrub,Estuarine Forested Wetland to Scrub/Shrub,1612,0.235294118,0,0.235294118,0.42745098,0.42745098,0,0.42745098,0.42745098,0
