OID_,Value,Count,hi_maui_co,hi_maui__1,Red,Green,Blue,Opacity,1992_Code,1992_Class,2001_Code,2001_Class,Class_Name,Bivariate_,1992_Color,1992_Col_1,1992_Col_2,2001_Color,2001_Col_1,2001_Col_2,Change_Red,Change_Gre,Change_Blu
,319,0.000000000000000,13,19,0,242,242,255,13,Palustrine Forested Wetland,19,Unconsolidated Shore,Palustrine Forested Wetland to Unconsolidated Shore,1319,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000
,320,0.000000000000000,13,20,242,242,0,255,13,Palustrine Forested Wetland,20,Bare Land,Palustrine Forested Wetland to Bare Land,1320,0.000000000000000,0.356862745098000,0.356862745098000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000
,321,0.000000000000000,13,21,0,0,120,255,13,Palustrine Forested Wetland,21,Water,Palustrine Forested Wetland to Water,1321,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.000000000000000,0.466666666667000
,322,0.000000000000000,13,22,0,0,242,255,13,Palustrine Forested Wetland,22,Palustrine Aquatic Bed,Palustrine Forested Wetland to Palustrine Aquatic Bed,1322,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000
,323,0.000000000000000,13,23,102,117,219,255,13,Palustrine Forested Wetland,23,Estuarine Aquatic Bed,Palustrine Forested Wetland to Estuarine Aquatic Bed,1323,0.000000000000000,0.356862745098000,0.356862745098000,0.400000000000000,0.458823529412000,0.858823529412000,0.400000000000000,0.458823529412000,0.858823529412000
,324,0.000000000000000,13,24,250,209,0,255,13,Palustrine Forested Wetland,24,Tundra,Palustrine Forested Wetland to Tundra,1324,0.000000000000000,0.356862745098000,0.356862745098000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000
,325,0.000000000000000,13,25,171,250,240,255,13,Palustrine Forested Wetland,25,Snow/Ice,Palustrine Forested Wetland to Snow/Ice,1325,0.000000000000000,0.356862745098000,0.356862745098000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000
,326,0.000000000000000,14,1,0,0,0,255,14,Palustrine Scrub/Shrub Wetland,1,Unclassified,Palustrine Scrub/Shrub Wetland to Unclassified,1401,0.949019607843000,0.427450980392000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
,327,0.000000000000000,14,2,242,242,242,255,14,Palustrine Scrub/Shrub Wetland,2,High Intensity Developed,Palustrine Scrub/Shrub Wetland to High Intensity Developed,1402,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000
,328,0.000000000000000,14,3,168,153,168,255,14,Palustrine Scrub/Shrub Wetland,3,Medium Intensity Developed,Palustrine Scrub/Shrub Wetland to Medium Intensity Developed,1403,0.949019607843000,0.427450980392000,0.000000000000000,0.658823529412000,0.600000000000000,0.658823529412000,0.658823529412000,0.600000000000000,0.658823529412000
,329,1.000000000000000,14,4,143,117,125,255,14,Palustrine Scrub/Shrub Wetland,4,Low Intensity Developed,Palustrine Scrub/Shrub Wetland to Low Intensity Developed,1404,0.949019607843000,0.427450980392000,0.000000000000000,0.556862745098000,0.458823529412000,0.486274509804000,0.556862745098000,0.458823529412000,0.486274509804000
,330,0.000000000000000,14,5,194,204,56,255,14,Palustrine Scrub/Shrub Wetland,5,Developed Open Space,Palustrine Scrub/Shrub Wetland to Developed Open Space,1405,0.949019607843000,0.427450980392000,0.000000000000000,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.800000000000000,0.219607843137000
,331,0.000000000000000,14,6,84,33,0,255,14,Palustrine Scrub/Shrub Wetland,6,Cultivated,Palustrine Scrub/Shrub Wetland to Cultivated,1406,0.949019607843000,0.427450980392000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000
,332,0.000000000000000,14,7,194,161,79,255,14,Palustrine Scrub/Shrub Wetland,7,Pasture/Hay,Palustrine Scrub/Shrub Wetland to Pasture/Hay,1407,0.949019607843000,0.427450980392000,0.000000000000000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000
,333,0.000000000000000,14,8,242,186,135,255,14,Palustrine Scrub/Shrub Wetland,8,Grassland,Palustrine Scrub/Shrub Wetland to Grassland,1408,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000
,334,0.000000000000000,14,9,0,242,0,255,14,Palustrine Scrub/Shrub Wetland,9,Deciduous Forest,Palustrine Scrub/Shrub Wetland to Deciduous Forest,1409,0.949019607843000,0.427450980392000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000
,335,0.000000000000000,14,10,0,59,0,255,14,Palustrine Scrub/Shrub Wetland,10,Evergreen Forest,Palustrine Scrub/Shrub Wetland to Evergreen Forest,1410,0.949019607843000,0.427450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000
,336,0.000000000000000,14,11,8,161,59,255,14,Palustrine Scrub/Shrub Wetland,11,Mixed Forest,Palustrine Scrub/Shrub Wetland to Mixed Forest,1411,0.949019607843000,0.427450980392000,0.000000000000000,0.027450980392200,0.627450980392000,0.227450980392000,0.027450980392200,0.627450980392000,0.227450980392000
,337,0.000000000000000,14,12,110,110,0,255,14,Palustrine Scrub/Shrub Wetland,12,Scrub/Shrub,Palustrine Scrub/Shrub Wetland to Scrub/Shrub,1412,0.949019607843000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000
,338,0.000000000000000,14,13,0,92,92,255,14,Palustrine Scrub/Shrub Wetland,13,Palustrine Forested Wetland,Palustrine Scrub/Shrub Wetland to Palustrine Forested Wetland,1413,0.949019607843000,0.427450980392000,0.000000000000000,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.356862745098000,0.356862745098000
,339,62629.000000000000000,14,14,194,217,222,255,14,Palustrine Scrub/Shrub Wetland,14,Palustrine Scrub/Shrub Wetland,Palustrine Scrub/Shrub Wetland to Palustrine Scrub/Shrub Wetland,1414,0.949019607843000,0.427450980392000,0.000000000000000,0.756862745098000,0.847058823529000,0.866666666667000,0.309803921569000,0.309803921569000,0.254901960784000
,340,0.000000000000000,14,15,242,0,242,255,14,Palustrine Scrub/Shrub Wetland,15,Palustrine Emergent Wetland,Palustrine Scrub/Shrub Wetland to Palustrine Emergent Wetland,1415,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000
,341,0.000000000000000,14,16,61,0,61,255,14,Palustrine Scrub/Shrub Wetland,16,Estuarine Forested Wetland,Palustrine Scrub/Shrub Wetland to Estuarine Forested Wetland,1416,0.949019607843000,0.427450980392000,0.000000000000000,0.235294117647000,0.000000000000000,0.235294117647000,0.235294117647000,0.000000000000000,0.235294117647000
,342,0.000000000000000,14,17,110,0,110,255,14,Palustrine Scrub/Shrub Wetland,17,Estuarine Scrub/Shrub Wetland,Palustrine Scrub/Shrub Wetland to Estuarine Scrub/Shrub Wetland,1417,0.949019607843000,0.427450980392000,0.000000000000000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000
,343,0.000000000000000,14,18,176,0,176,255,14,Palustrine Scrub/Shrub Wetland,18,Estuarine Emergent Wetland,Palustrine Scrub/Shrub Wetland to Estuarine Emergent Wetland,1418,0.949019607843000,0.427450980392000,0.000000000000000,0.686274509804000,0.000000000000000,0.686274509804000,0.686274509804000,0.000000000000000,0.686274509804000
,344,0.000000000000000,14,19,0,242,242,255,14,Palustrine Scrub/Shrub Wetland,19,Unconsolidated Shore,Palustrine Scrub/Shrub Wetland to Unconsolidated Shore,1419,0.949019607843000,0.427450980392000,0.000000000000000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000
,345,0.000000000000000,14,20,242,242,0,255,14,Palustrine Scrub/Shrub Wetland,20,Bare Land,Palustrine Scrub/Shrub Wetland to Bare Land,1420,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000
,346,0.000000000000000,14,21,0,0,120,255,14,Palustrine Scrub/Shrub Wetland,21,Water,Palustrine Scrub/Shrub Wetland to Water,1421,0.949019607843000,0.427450980392000,0.000000000000000,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.000000000000000,0.466666666667000
,347,0.000000000000000,14,22,0,0,242,255,14,Palustrine Scrub/Shrub Wetland,22,Palustrine Aquatic Bed,Palustrine Scrub/Shrub Wetland to Palustrine Aquatic Bed,1422,0.949019607843000,0.427450980392000,0.000000000000000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000
,348,0.000000000000000,14,23,102,117,219,255,14,Palustrine Scrub/Shrub Wetland,23,Estuarine Aquatic Bed,Palustrine Scrub/Shrub Wetland to Estuarine Aquatic Bed,1423,0.949019607843000,0.427450980392000,0.000000000000000,0.400000000000000,0.458823529412000,0.858823529412000,0.400000000000000,0.458823529412000,0.858823529412000
,349,0.000000000000000,14,24,250,209,0,255,14,Palustrine Scrub/Shrub Wetland,24,Tundra,Palustrine Scrub/Shrub Wetland to Tundra,1424,0.949019607843000,0.427450980392000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000
,350,0.000000000000000,14,25,171,250,240,255,14,Palustrine Scrub/Shrub Wetland,25,Snow/Ice,Palustrine Scrub/Shrub Wetland to Snow/Ice,1425,0.949019607843000,0.427450980392000,0.000000000000000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000
,351,0.000000000000000,15,1,0,0,0,255,15,Palustrine Emergent Wetland,1,Unclassified,Palustrine Emergent Wetland to Unclassified,1501,0.949019607843000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
,352,0.000000000000000,15,2,242,242,242,255,15,Palustrine Emergent Wetland,2,High Intensity Developed,Palustrine Emergent Wetland to High Intensity Developed,1502,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000
,353,0.000000000000000,15,3,168,153,168,255,15,Palustrine Emergent Wetland,3,Medium Intensity Developed,Palustrine Emergent Wetland to Medium Intensity Developed,1503,0.949019607843000,0.000000000000000,0.949019607843000,0.658823529412000,0.600000000000000,0.658823529412000,0.658823529412000,0.600000000000000,0.658823529412000
,354,0.000000000000000,15,4,143,117,125,255,15,Palustrine Emergent Wetland,4,Low Intensity Developed,Palustrine Emergent Wetland to Low Intensity Developed,1504,0.949019607843000,0.000000000000000,0.949019607843000,0.556862745098000,0.458823529412000,0.486274509804000,0.556862745098000,0.458823529412000,0.486274509804000
,355,0.000000000000000,15,5,194,204,56,255,15,Palustrine Emergent Wetland,5,Developed Open Space,Palustrine Emergent Wetland to Developed Open Space,1505,0.949019607843000,0.000000000000000,0.949019607843000,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.800000000000000,0.219607843137000
,356,0.000000000000000,15,6,84,33,0,255,15,Palustrine Emergent Wetland,6,Cultivated,Palustrine Emergent Wetland to Cultivated,1506,0.949019607843000,0.000000000000000,0.949019607843000,0.329411764706000,0.125490196078000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000
,357,0.000000000000000,15,7,194,161,79,255,15,Palustrine Emergent Wetland,7,Pasture/Hay,Palustrine Emergent Wetland to Pasture/Hay,1507,0.949019607843000,0.000000000000000,0.949019607843000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000
,358,0.000000000000000,15,8,242,186,135,255,15,Palustrine Emergent Wetland,8,Grassland,Palustrine Emergent Wetland to Grassland,1508,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000
,359,0.000000000000000,15,9,0,242,0,255,15,Palustrine Emergent Wetland,9,Deciduous Forest,Palustrine Emergent Wetland to Deciduous Forest,1509,0.949019607843000,0.000000000000000,0.949019607843000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000
,360,1.000000000000000,15,10,0,59,0,255,15,Palustrine Emergent Wetland,10,Evergreen Forest,Palustrine Emergent Wetland to Evergreen Forest,1510,0.949019607843000,0.000000000000000,0.949019607843000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000
,361,0.000000000000000,15,11,8,161,59,255,15,Palustrine Emergent Wetland,11,Mixed Forest,Palustrine Emergent Wetland to Mixed Forest,1511,0.949019607843000,0.000000000000000,0.949019607843000,0.027450980392200,0.627450980392000,0.227450980392000,0.027450980392200,0.627450980392000,0.227450980392000
,362,0.000000000000000,15,12,110,110,0,255,15,Palustrine Emergent Wetland,12,Scrub/Shrub,Palustrine Emergent Wetland to Scrub/Shrub,1512,0.949019607843000,0.000000000000000,0.949019607843000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000
,363,0.000000000000000,15,13,0,92,92,255,15,Palustrine Emergent Wetland,13,Palustrine Forested Wetland,Palustrine Emergent Wetland to Palustrine Forested Wetland,1513,0.949019607843000,0.000000000000000,0.949019607843000,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.356862745098000,0.356862745098000
,364,0.000000000000000,15,14,242,110,0,255,15,Palustrine Emergent Wetland,14,Palustrine Scrub/Shrub Wetland,Palustrine Emergent Wetland to Palustrine Scrub/Shrub Wetland,1514,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000
,365,7122.000000000000000,15,15,194,217,222,255,15,Palustrine Emergent Wetland,15,Palustrine Emergent Wetland,Palustrine Emergent Wetland to Palustrine Emergent Wetland,1515,0.949019607843000,0.000000000000000,0.949019607843000,0.756862745098000,0.847058823529000,0.866666666667000,0.309803921569000,0.309803921569000,0.254901960784000
,366,0.000000000000000,15,16,61,0,61,255,15,Palustrine Emergent Wetland,16,Estuarine Forested Wetland,Palustrine Emergent Wetland to Estuarine Forested Wetland,1516,0.949019607843000,0.000000000000000,0.949019607843000,0.235294117647000,0.000000000000000,0.235294117647000,0.235294117647000,0.000000000000000,0.235294117647000
,367,0.000000000000000,15,17,110,0,110,255,15,Palustrine Emergent Wetland,17,Estuarine Scrub/Shrub Wetland,Palustrine Emergent Wetland to Estuarine Scrub/Shrub Wetland,1517,0.949019607843000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000
,368,0.000000000000000,15,18,176,0,176,255,15,Palustrine Emergent Wetland,18,Estuarine Emergent Wetland,Palustrine Emergent Wetland to Estuarine Emergent Wetland,1518,0.949019607843000,0.000000000000000,0.949019607843000,0.686274509804000,0.000000000000000,0.686274509804000,0.686274509804000,0.000000000000000,0.686274509804000
,369,0.000000000000000,15,19,0,242,242,255,15,Palustrine Emergent Wetland,19,Unconsolidated Shore,Palustrine Emergent Wetland to Unconsolidated Shore,1519,0.949019607843000,0.000000000000000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000
,370,0.000000000000000,15,20,242,242,0,255,15,Palustrine Emergent Wetland,20,Bare Land,Palustrine Emergent Wetland to Bare Land,1520,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000
,371,0.000000000000000,15,21,0,0,120,255,15,Palustrine Emergent Wetland,21,Water,Palustrine Emergent Wetland to Water,1521,0.949019607843000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.000000000000000,0.466666666667000
,372,0.000000000000000,15,22,0,0,242,255,15,Palustrine Emergent Wetland,22,Palustrine Aquatic Bed,Palustrine Emergent Wetland to Palustrine Aquatic Bed,1522,0.949019607843000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000
,373,0.000000000000000,15,23,102,117,219,255,15,Palustrine Emergent Wetland,23,Estuarine Aquatic Bed,Palustrine Emergent Wetland to Estuarine Aquatic Bed,1523,0.949019607843000,0.000000000000000,0.949019607843000,0.400000000000000,0.458823529412000,0.858823529412000,0.400000000000000,0.458823529412000,0.858823529412000
,374,0.000000000000000,15,24,250,209,0,255,15,Palustrine Emergent Wetland,24,Tundra,Palustrine Emergent Wetland to Tundra,1524,0.949019607843000,0.000000000000000,0.949019607843000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000
,375,0.000000000000000,15,25,171,250,240,255,15,Palustrine Emergent Wetland,25,Snow/Ice,Palustrine Emergent Wetland to Snow/Ice,1525,0.949019607843000,0.000000000000000,0.949019607843000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000
,376,0.000000000000000,16,1,0,0,0,255,16,Estuarine Forested Wetland,1,Unclassified,Estuarine Forested Wetland to Unclassified,1601,0.235294117647000,0.000000000000000,0.235294117647000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
,377,0.000000000000000,16,2,242,242,242,255,16,Estuarine Forested Wetland,2,High Intensity Developed,Estuarine Forested Wetland to High Intensity Developed,1602,0.235294117647000,0.000000000000000,0.235294117647000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000
,378,0.000000000000000,16,3,168,153,168,255,16,Estuarine Forested Wetland,3,Medium Intensity Developed,Estuarine Forested Wetland to Medium Intensity Developed,1603,0.235294117647000,0.000000000000000,0.235294117647000,0.658823529412000,0.600000000000000,0.658823529412000,0.658823529412000,0.600000000000000,0.658823529412000
,379,0.000000000000000,16,4,143,117,125,255,16,Estuarine Forested Wetland,4,Low Intensity Developed,Estuarine Forested Wetland to Low Intensity Developed,1604,0.235294117647000,0.000000000000000,0.235294117647000,0.556862745098000,0.458823529412000,0.486274509804000,0.556862745098000,0.458823529412000,0.486274509804000
,380,0.000000000000000,16,5,194,204,56,255,16,Estuarine Forested Wetland,5,Developed Open Space,Estuarine Forested Wetland to Developed Open Space,1605,0.235294117647000,0.000000000000000,0.235294117647000,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.800000000000000,0.219607843137000
,381,0.000000000000000,16,6,84,33,0,255,16,Estuarine Forested Wetland,6,Cultivated,Estuarine Forested Wetland to Cultivated,1606,0.235294117647000,0.000000000000000,0.235294117647000,0.329411764706000,0.125490196078000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000
,382,0.000000000000000,16,7,194,161,79,255,16,Estuarine Forested Wetland,7,Pasture/Hay,Estuarine Forested Wetland to Pasture/Hay,1607,0.235294117647000,0.000000000000000,0.235294117647000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000
,383,0.000000000000000,16,8,242,186,135,255,16,Estuarine Forested Wetland,8,Grassland,Estuarine Forested Wetland to Grassland,1608,0.235294117647000,0.000000000000000,0.235294117647000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000
,384,0.000000000000000,16,9,0,242,0,255,16,Estuarine Forested Wetland,9,Deciduous Forest,Estuarine Forested Wetland to Deciduous Forest,1609,0.235294117647000,0.000000000000000,0.235294117647000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000
,385,0.000000000000000,16,10,0,59,0,255,16,Estuarine Forested Wetland,10,Evergreen Forest,Estuarine Forested Wetland to Evergreen Forest,1610,0.235294117647000,0.000000000000000,0.235294117647000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000
,386,0.000000000000000,16,11,8,161,59,255,16,Estuarine Forested Wetland,11,Mixed Forest,Estuarine Forested Wetland to Mixed Forest,1611,0.235294117647000,0.000000000000000,0.235294117647000,0.027450980392200,0.627450980392000,0.227450980392000,0.027450980392200,0.627450980392000,0.227450980392000
,387,0.000000000000000,16,12,110,110,0,255,16,Estuarine Forested Wetland,12,Scrub/Shrub,Estuarine Forested Wetland to Scrub/Shrub,1612,0.235294117647000,0.000000000000000,0.235294117647000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000
,388,0.000000000000000,16,13,0,92,92,255,16,Estuarine Forested Wetland,13,Palustrine Forested Wetland,Estuarine Forested Wetland to Palustrine Forested Wetland,1613,0.235294117647000,0.000000000000000,0.235294117647000,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.356862745098000,0.356862745098000
,389,0.000000000000000,16,14,242,110,0,255,16,Estuarine Forested Wetland,14,Palustrine Scrub/Shrub Wetland,Estuarine Forested Wetland to Palustrine Scrub/Shrub Wetland,1614,0.235294117647000,0.000000000000000,0.235294117647000,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000
,390,0.000000000000000,16,15,242,0,242,255,16,Estuarine Forested Wetland,15,Palustrine Emergent Wetland,Estuarine Forested Wetland to Palustrine Emergent Wetland,1615,0.235294117647000,0.000000000000000,0.235294117647000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000
,391,2041.000000000000000,16,16,194,217,222,255,16,Estuarine Forested Wetland,16,Estuarine Forested Wetland,Estuarine Forested Wetland to Estuarine Forested Wetland,1616,0.235294117647000,0.000000000000000,0.235294117647000,0.756862745098000,0.847058823529000,0.866666666667000,0.309803921569000,0.309803921569000,0.254901960784000
,392,0.000000000000000,16,17,110,0,110,255,16,Estuarine Forested Wetland,17,Estuarine Scrub/Shrub Wetland,Estuarine Forested Wetland to Estuarine Scrub/Shrub Wetland,1617,0.235294117647000,0.000000000000000,0.235294117647000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000
,393,0.000000000000000,16,18,176,0,176,255,16,Estuarine Forested Wetland,18,Estuarine Emergent Wetland,Estuarine Forested Wetland to Estuarine Emergent Wetland,1618,0.235294117647000,0.000000000000000,0.235294117647000,0.686274509804000,0.000000000000000,0.686274509804000,0.686274509804000,0.000000000000000,0.686274509804000
,394,0.000000000000000,16,19,0,242,242,255,16,Estuarine Forested Wetland,19,Unconsolidated Shore,Estuarine Forested Wetland to Unconsolidated Shore,1619,0.235294117647000,0.000000000000000,0.235294117647000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000
,395,0.000000000000000,16,20,242,242,0,255,16,Estuarine Forested Wetland,20,Bare Land,Estuarine Forested Wetland to Bare Land,1620,0.235294117647000,0.000000000000000,0.235294117647000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000
,396,0.000000000000000,16,21,0,0,120,255,16,Estuarine Forested Wetland,21,Water,Estuarine Forested Wetland to Water,1621,0.235294117647000,0.000000000000000,0.235294117647000,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.000000000000000,0.466666666667000
,397,0.000000000000000,16,22,0,0,242,255,16,Estuarine Forested Wetland,22,Palustrine Aquatic Bed,Estuarine Forested Wetland to Palustrine Aquatic Bed,1622,0.235294117647000,0.000000000000000,0.235294117647000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000
,398,0.000000000000000,16,23,102,117,219,255,16,Estuarine Forested Wetland,23,Estuarine Aquatic Bed,Estuarine Forested Wetland to Estuarine Aquatic Bed,1623,0.235294117647000,0.000000000000000,0.235294117647000,0.400000000000000,0.458823529412000,0.858823529412000,0.400000000000000,0.458823529412000,0.858823529412000
,399,0.000000000000000,16,24,250,209,0,255,16,Estuarine Forested Wetland,24,Tundra,Estuarine Forested Wetland to Tundra,1624,0.235294117647000,0.000000000000000,0.235294117647000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000
,400,0.000000000000000,16,25,171,250,240,255,16,Estuarine Forested Wetland,25,Snow/Ice,Estuarine Forested Wetland to Snow/Ice,1625,0.235294117647000,0.000000000000000,0.235294117647000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000
,401,0.000000000000000,17,1,0,0,0,255,17,Estuarine Scrub/Shrub Wetland,1,Unclassified,Estuarine Scrub/Shrub Wetland to Unclassified,1701,0.427450980392000,0.000000000000000,0.427450980392000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
,402,0.000000000000000,17,2,242,242,242,255,17,Estuarine Scrub/Shrub Wetland,2,High Intensity Developed,Estuarine Scrub/Shrub Wetland to High Intensity Developed,1702,0.427450980392000,0.000000000000000,0.427450980392000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000
,403,0.000000000000000,17,3,168,153,168,255,17,Estuarine Scrub/Shrub Wetland,3,Medium Intensity Developed,Estuarine Scrub/Shrub Wetland to Medium Intensity Developed,1703,0.427450980392000,0.000000000000000,0.427450980392000,0.658823529412000,0.600000000000000,0.658823529412000,0.658823529412000,0.600000000000000,0.658823529412000
,404,0.000000000000000,17,4,143,117,125,255,17,Estuarine Scrub/Shrub Wetland,4,Low Intensity Developed,Estuarine Scrub/Shrub Wetland to Low Intensity Developed,1704,0.427450980392000,0.000000000000000,0.427450980392000,0.556862745098000,0.458823529412000,0.486274509804000,0.556862745098000,0.458823529412000,0.486274509804000
,405,0.000000000000000,17,5,194,204,56,255,17,Estuarine Scrub/Shrub Wetland,5,Developed Open Space,Estuarine Scrub/Shrub Wetland to Developed Open Space,1705,0.427450980392000,0.000000000000000,0.427450980392000,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.800000000000000,0.219607843137000
,406,0.000000000000000,17,6,84,33,0,255,17,Estuarine Scrub/Shrub Wetland,6,Cultivated,Estuarine Scrub/Shrub Wetland to Cultivated,1706,0.427450980392000,0.000000000000000,0.427450980392000,0.329411764706000,0.125490196078000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000
,407,0.000000000000000,17,7,194,161,79,255,17,Estuarine Scrub/Shrub Wetland,7,Pasture/Hay,Estuarine Scrub/Shrub Wetland to Pasture/Hay,1707,0.427450980392000,0.000000000000000,0.427450980392000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000
,408,0.000000000000000,17,8,242,186,135,255,17,Estuarine Scrub/Shrub Wetland,8,Grassland,Estuarine Scrub/Shrub Wetland to Grassland,1708,0.427450980392000,0.000000000000000,0.427450980392000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000
